customer_external_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_dob,customer_country,customer_is_active,order_external_id,order_date,order_status,order_shipping_address,order_country,order_is_priority,product_sku,product_name,product_price,order_item_quantity,audit_action,audit_notes
CUST-001652,First1652,Last1652,user1652@example.com,+64201382066,1973-08-21,NZ,1,ORD-00002919,2023-09-07,SHIPPED,"#159 Queen St, Auckland",NZ,0,SKU-19477,Product-19477,279.70,1,ORDER_IMPORTED,Bulk CSV import
CUST-001652,First1652,Last1652,user1652@example.com,+64201382066,1973-08-21,NZ,1,ORD-00002919,2023-09-07,SHIPPED,"#159 Queen St, Auckland",NZ,0,SKU-29495,Product-29495,305.23,4,ORDER_IMPORTED,Bulk CSV import
CUST-001652,First1652,Last1652,user1652@example.com,+64201382066,1973-08-21,NZ,1,ORD-00002919,2023-09-07,SHIPPED,"#159 Queen St, Auckland",NZ,0,SKU-42844,Product-42844,474.66,3,ORDER_IMPORTED,Bulk CSV import
CUST-001652,First1652,Last1652,user1652@example.com,+64201382066,1973-08-21,NZ,1,ORD-00002919,2023-09-07,SHIPPED,"#159 Queen St, Auckland",NZ,0,SKU-39284,Product-39284,502.53,1,ORDER_IMPORTED,Bulk CSV import
CUST-001795,First1795,Last1795,user1795@example.com,+64273872510,1975-11-06,NZ,1,ORD-00002920,2025-05-09,PAID,"#4 Queen St, Auckland",NZ,0,SKU-27222,Product-27222,507.60,2,ORDER_IMPORTED,Bulk CSV import
CUST-001795,First1795,Last1795,user1795@example.com,+64273872510,1975-11-06,NZ,1,ORD-00002920,2025-05-09,PAID,"#4 Queen St, Auckland",NZ,0,SKU-31273,Product-31273,326.41,1,ORDER_IMPORTED,Bulk CSV import
CUST-001795,First1795,Last1795,user1795@example.com,+64273872510,1975-11-06,NZ,1,ORD-00002921,2023-01-11,CREATED,"#78 Queen St, Auckland",NZ,0,SKU-12202,Product-12202,284.80,2,ORDER_IMPORTED,Bulk CSV import
CUST-001795,First1795,Last1795,user1795@example.com,+64273872510,1975-11-06,NZ,1,ORD-00002921,2023-01-11,CREATED,"#78 Queen St, Auckland",NZ,0,SKU-12831,Product-12831,390.54,4,ORDER_IMPORTED,Bulk CSV import
CUST-000050,First50,Last50,user50@example.com,+64295767866,1977-08-25,NZ,1,ORD-00002922,2023-02-08,CREATED,"#163 Queen St, Auckland",NZ,0,SKU-26022,Product-26022,301.76,4,ORDER_IMPORTED,Bulk CSV import
CUST-000050,First50,Last50,user50@example.com,+64295767866,1977-08-25,NZ,1,ORD-00002923,2024-04-28,SHIPPED,"#9 Queen St, Auckland",NZ,0,SKU-40854,Product-40854,294.92,4,ORDER_IMPORTED,Bulk CSV import
CUST-000050,First50,Last50,user50@example.com,+64295767866,1977-08-25,NZ,1,ORD-00002923,2024-04-28,SHIPPED,"#9 Queen St, Auckland",NZ,0,SKU-36114,Product-36114,50.01,4,ORDER_IMPORTED,Bulk CSV import
CUST-000974,First974,Last974,user974@example.com,+64252418801,1974-12-25,NZ,1,ORD-00002924,2024-09-27,PAID,"#93 Queen St, Auckland",NZ,1,SKU-27083,Product-27083,227.73,3,ORDER_IMPORTED,Bulk CSV import
CUST-000974,First974,Last974,user974@example.com,+64252418801,1974-12-25,NZ,1,ORD-00002924,2024-09-27,PAID,"#93 Queen St, Auckland",NZ,1,SKU-32040,Product-32040,395.28,4,ORDER_IMPORTED,Bulk CSV import
CUST-000974,First974,Last974,user974@example.com,+64252418801,1974-12-25,NZ,1,ORD-00002925,2023-12-11,PAID,"#180 Queen St, Auckland",NZ,1,SKU-33079,Product-33079,88.46,1,ORDER_IMPORTED,Bulk CSV import
CUST-000974,First974,Last974,user974@example.com,+64252418801,1974-12-25,NZ,1,ORD-00002925,2023-12-11,PAID,"#180 Queen St, Auckland",NZ,1,SKU-02465,Product-2465,87.28,3,ORDER_IMPORTED,Bulk CSV import
CUST-000974,First974,Last974,user974@example.com,+64252418801,1974-12-25,NZ,1,ORD-00002925,2023-12-11,PAID,"#180 Queen St, Auckland",NZ,1,SKU-22555,Product-22555,184.22,1,ORDER_IMPORTED,Bulk CSV import
CUST-000974,First974,Last974,user974@example.com,+64252418801,1974-12-25,NZ,1,ORD-00002925,2023-12-11,PAID,"#180 Queen St, Auckland",NZ,1,SKU-05880,Product-5880,223.48,4,ORDER_IMPORTED,Bulk CSV import
CUST-000899,First899,Last899,user899@example.com,+64278558266,1993-10-15,NZ,1,ORD-00002926,2025-01-15,SHIPPED,"#108 Queen St, Auckland",NZ,1,SKU-25333,Product-25333,184.32,1,ORDER_IMPORTED,Bulk CSV import
CUST-000899,First899,Last899,user899@example.com,+64278558266,1993-10-15,NZ,1,ORD-00002926,2025-01-15,SHIPPED,"#108 Queen St, Auckland",NZ,1,SKU-46111,Product-46111,499.39,1,ORDER_IMPORTED,Bulk CSV import
CUST-000899,First899,Last899,user899@example.com,+64278558266,1993-10-15,NZ,1,ORD-00002926,2025-01-15,SHIPPED,"#108 Queen St, Auckland",NZ,1,SKU-10269,Product-10269,410.16,1,ORDER_IMPORTED,Bulk CSV import
CUST-000899,First899,Last899,user899@example.com,+64278558266,1993-10-15,NZ,1,ORD-00002927,2023-07-01,PAID,"#169 Queen St, Auckland",NZ,0,SKU-09940,Product-9940,40.35,4,ORDER_IMPORTED,Bulk CSV import
CUST-000899,First899,Last899,user899@example.com,+64278558266,1993-10-15,NZ,1,ORD-00002927,2023-07-01,PAID,"#169 Queen St, Auckland",NZ,0,SKU-40445,Product-40445,228.73,2,ORDER_IMPORTED,Bulk CSV import
CUST-000899,First899,Last899,user899@example.com,+64278558266,1993-10-15,NZ,1,ORD-00002927,2023-07-01,PAID,"#169 Queen St, Auckland",NZ,0,SKU-00608,Product-608,95.30,1,ORDER_IMPORTED,Bulk CSV import
CUST-000024,First24,Last24,user24@example.com,+64262645637,1969-05-18,NZ,1,ORD-00002928,2023-05-06,PAID,"#39 Queen St, Auckland",NZ,0,SKU-44056,Product-44056,398.14,2,ORDER_IMPORTED,Bulk CSV import
CUST-000896,First896,Last896,user896@example.com,+64243716588,1980-03-27,NZ,1,ORD-00002929,2024-02-21,PAID,"#47 Queen St, Auckland",NZ,0,SKU-47458,Product-47458,394.14,2,ORDER_IMPORTED,Bulk CSV import
CUST-000896,First896,Last896,user896@example.com,+64243716588,1980-03-27,NZ,1,ORD-00002929,2024-02-21,PAID,"#47 Queen St, Auckland",NZ,0,SKU-09148,Product-9148,332.09,2,ORDER_IMPORTED,Bulk CSV import
CUST-000896,First896,Last896,user896@example.com,+64243716588,1980-03-27,NZ,1,ORD-00002929,2024-02-21,PAID,"#47 Queen St, Auckland",NZ,0,SKU-25572,Product-25572,263.29,2,ORDER_IMPORTED,Bulk CSV import
CUST-000896,First896,Last896,user896@example.com,+64243716588,1980-03-27,NZ,1,ORD-00002929,2024-02-21,PAID,"#47 Queen St, Auckland",NZ,0,SKU-23681,Product-23681,388.98,1,ORDER_IMPORTED,Bulk CSV import
CUST-000896,First896,Last896,user896@example.com,+64243716588,1980-03-27,NZ,1,ORD-00002929,2024-02-21,PAID,"#47 Queen St, Auckland",NZ,0,SKU-05023,Product-5023,329.13,2,ORDER_IMPORTED,Bulk CSV import
CUST-000896,First896,Last896,user896@example.com,+64243716588,1980-03-27,NZ,1,ORD-00002930,2024-01-03,CREATED,"#46 Queen St, Auckland",NZ,0,SKU-34619,Product-34619,14.82,3,ORDER_IMPORTED,Bulk CSV import
CUST-000896,First896,Last896,user896@example.com,+64243716588,1980-03-27,NZ,1,ORD-00002930,2024-01-03,CREATED,"#46 Queen St, Auckland",NZ,0,SKU-47169,Product-47169,152.18,3,ORDER_IMPORTED,Bulk CSV import
CUST-000896,First896,Last896,user896@example.com,+64243716588,1980-03-27,NZ,1,ORD-00002930,2024-01-03,CREATED,"#46 Queen St, Auckland",NZ,0,SKU-27764,Product-27764,243.99,4,ORDER_IMPORTED,Bulk CSV import
CUST-000896,First896,Last896,user896@example.com,+64243716588,1980-03-27,NZ,1,ORD-00002930,2024-01-03,CREATED,"#46 Queen St, Auckland",NZ,0,SKU-40936,Product-40936,329.27,3,ORDER_IMPORTED,Bulk CSV import
CUST-000896,First896,Last896,user896@example.com,+64243716588,1980-03-27,NZ,1,ORD-00002930,2024-01-03,CREATED,"#46 Queen St, Auckland",NZ,0,SKU-34133,Product-34133,278.12,2,ORDER_IMPORTED,Bulk CSV import
CUST-000488,First488,Last488,user488@example.com,+64287990386,1988-07-18,NZ,1,ORD-00002931,2025-10-21,PAID,"#169 Queen St, Auckland",NZ,0,SKU-47266,Product-47266,326.43,2,ORDER_IMPORTED,Bulk CSV import
CUST-000488,First488,Last488,user488@example.com,+64287990386,1988-07-18,NZ,1,ORD-00002931,2025-10-21,PAID,"#169 Queen St, Auckland",NZ,0,SKU-34764,Product-34764,347.92,3,ORDER_IMPORTED,Bulk CSV import
CUST-000488,First488,Last488,user488@example.com,+64287990386,1988-07-18,NZ,1,ORD-00002931,2025-10-21,PAID,"#169 Queen St, Auckland",NZ,0,SKU-00283,Product-283,136.97,1,ORDER_IMPORTED,Bulk CSV import
CUST-000488,First488,Last488,user488@example.com,+64287990386,1988-07-18,NZ,1,ORD-00002931,2025-10-21,PAID,"#169 Queen St, Auckland",NZ,0,SKU-09718,Product-9718,222.63,2,ORDER_IMPORTED,Bulk CSV import
CUST-000488,First488,Last488,user488@example.com,+64287990386,1988-07-18,NZ,1,ORD-00002931,2025-10-21,PAID,"#169 Queen St, Auckland",NZ,0,SKU-10443,Product-10443,479.77,1,ORDER_IMPORTED,Bulk CSV import
CUST-000488,First488,Last488,user488@example.com,+64287990386,1988-07-18,NZ,1,ORD-00002932,2024-06-03,SHIPPED,"#196 Queen St, Auckland",NZ,0,SKU-31170,Product-31170,225.83,4,ORDER_IMPORTED,Bulk CSV import
CUST-000488,First488,Last488,user488@example.com,+64287990386,1988-07-18,NZ,1,ORD-00002933,2023-03-18,PAID,"#113 Queen St, Auckland",NZ,0,SKU-29183,Product-29183,157.14,4,ORDER_IMPORTED,Bulk CSV import
CUST-001931,First1931,Last1931,user1931@example.com,+64245187687,2000-03-13,NZ,1,ORD-00002934,2025-03-24,CREATED,"#13 Queen St, Auckland",NZ,0,SKU-49313,Product-49313,459.84,2,ORDER_IMPORTED,Bulk CSV import
