customer_external_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_dob,customer_country,customer_is_active,order_external_id,order_date,order_status,order_shipping_address,order_country,order_is_priority,product_sku,product_name,product_price,order_item_quantity,audit_action,audit_notes
CUST-001232,First1232,Last1232,user1232@example.com,+64218662629,1990-12-04,NZ,1,ORD-00002759,2024-03-09,CREATED,"#7 Queen St, Auckland",NZ,0,SKU-27030,Product-27030,215.26,1,ORDER_IMPORTED,Bulk CSV import
CUST-001232,First1232,Last1232,user1232@example.com,+64218662629,1990-12-04,NZ,1,ORD-00002760,2025-02-28,CREATED,"#69 Queen St, Auckland",NZ,0,SKU-38786,Product-38786,189.26,3,ORDER_IMPORTED,Bulk CSV import
CUST-001232,First1232,Last1232,user1232@example.com,+64218662629,1990-12-04,NZ,1,ORD-00002760,2025-02-28,CREATED,"#69 Queen St, Auckland",NZ,0,SKU-37963,Product-37963,69.67,3,ORDER_IMPORTED,Bulk CSV import
CUST-001232,First1232,Last1232,user1232@example.com,+64218662629,1990-12-04,NZ,1,ORD-00002760,2025-02-28,CREATED,"#69 Queen St, Auckland",NZ,0,SKU-00384,Product-384,321.94,2,ORDER_IMPORTED,Bulk CSV import
CUST-000163,First163,Last163,user163@example.com,+64254040797,1995-11-22,NZ,1,ORD-00002761,2024-02-27,CREATED,"#172 Queen St, Auckland",NZ,0,SKU-37543,Product-37543,352.92,3,ORDER_IMPORTED,Bulk CSV import
CUST-000163,First163,Last163,user163@example.com,+64254040797,1995-11-22,NZ,1,ORD-00002761,2024-02-27,CREATED,"#172 Queen St, Auckland",NZ,0,SKU-01945,Product-1945,37.55,3,ORDER_IMPORTED,Bulk CSV import
CUST-000163,First163,Last163,user163@example.com,+64254040797,1995-11-22,NZ,1,ORD-00002761,2024-02-27,CREATED,"#172 Queen St, Auckland",NZ,0,SKU-00372,Product-372,499.80,3,ORDER_IMPORTED,Bulk CSV import
CUST-000163,First163,Last163,user163@example.com,+64254040797,1995-11-22,NZ,1,ORD-00002762,2025-05-20,PAID,"#40 Queen St, Auckland",NZ,0,SKU-09773,Product-9773,506.00,2,ORDER_IMPORTED,Bulk CSV import
CUST-000163,First163,Last163,user163@example.com,+64254040797,1995-11-22,NZ,1,ORD-00002762,2025-05-20,PAID,"#40 Queen St, Auckland",NZ,0,SKU-04830,Product-4830,472.19,1,ORDER_IMPORTED,Bulk CSV import
CUST-001863,First1863,Last1863,user1863@example.com,+64206261647,2002-12-13,NZ,1,ORD-00002763,2025-02-15,SHIPPED,"#122 Queen St, Auckland",NZ,0,SKU-03603,Product-3603,339.39,2,ORDER_IMPORTED,Bulk CSV import
CUST-001863,First1863,Last1863,user1863@example.com,+64206261647,2002-12-13,NZ,1,ORD-00002763,2025-02-15,SHIPPED,"#122 Queen St, Auckland",NZ,0,SKU-45561,Product-45561,349.63,4,ORDER_IMPORTED,Bulk CSV import
CUST-001863,First1863,Last1863,user1863@example.com,+64206261647,2002-12-13,NZ,1,ORD-00002763,2025-02-15,SHIPPED,"#122 Queen St, Auckland",NZ,0,SKU-25738,Product-25738,495.00,2,ORDER_IMPORTED,Bulk CSV import
CUST-001863,First1863,Last1863,user1863@example.com,+64206261647,2002-12-13,NZ,1,ORD-00002763,2025-02-15,SHIPPED,"#122 Queen St, Auckland",NZ,0,SKU-32473,Product-32473,207.24,2,ORDER_IMPORTED,Bulk CSV import
CUST-001863,First1863,Last1863,user1863@example.com,+64206261647,2002-12-13,NZ,1,ORD-00002763,2025-02-15,SHIPPED,"#122 Queen St, Auckland",NZ,0,SKU-03803,Product-3803,185.54,3,ORDER_IMPORTED,Bulk CSV import
CUST-000330,First330,Last330,user330@example.com,+64265445045,1965-04-25,NZ,1,ORD-00002764,2023-09-23,SHIPPED,"#74 Queen St, Auckland",NZ,1,SKU-19039,Product-19039,474.87,1,ORDER_IMPORTED,Bulk CSV import
CUST-000330,First330,Last330,user330@example.com,+64265445045,1965-04-25,NZ,1,ORD-00002764,2023-09-23,SHIPPED,"#74 Queen St, Auckland",NZ,1,SKU-46847,Product-46847,165.68,3,ORDER_IMPORTED,Bulk CSV import
CUST-000330,First330,Last330,user330@example.com,+64265445045,1965-04-25,NZ,1,ORD-00002764,2023-09-23,SHIPPED,"#74 Queen St, Auckland",NZ,1,SKU-29210,Product-29210,498.31,4,ORDER_IMPORTED,Bulk CSV import
CUST-000330,First330,Last330,user330@example.com,+64265445045,1965-04-25,NZ,1,ORD-00002764,2023-09-23,SHIPPED,"#74 Queen St, Auckland",NZ,1,SKU-21540,Product-21540,81.77,4,ORDER_IMPORTED,Bulk CSV import
CUST-000330,First330,Last330,user330@example.com,+64265445045,1965-04-25,NZ,1,ORD-00002764,2023-09-23,SHIPPED,"#74 Queen St, Auckland",NZ,1,SKU-46769,Product-46769,170.40,2,ORDER_IMPORTED,Bulk CSV import
CUST-001768,First1768,Last1768,user1768@example.com,+64218635557,1991-09-21,NZ,1,ORD-00002765,2023-12-12,SHIPPED,"#80 Queen St, Auckland",NZ,0,SKU-03073,Product-3073,333.22,4,ORDER_IMPORTED,Bulk CSV import
CUST-001768,First1768,Last1768,user1768@example.com,+64218635557,1991-09-21,NZ,1,ORD-00002765,2023-12-12,SHIPPED,"#80 Queen St, Auckland",NZ,0,SKU-43227,Product-43227,192.16,1,ORDER_IMPORTED,Bulk CSV import
CUST-001768,First1768,Last1768,user1768@example.com,+64218635557,1991-09-21,NZ,1,ORD-00002766,2024-02-26,PAID,"#160 Queen St, Auckland",NZ,0,SKU-09308,Product-9308,149.00,2,ORDER_IMPORTED,Bulk CSV import
CUST-001768,First1768,Last1768,user1768@example.com,+64218635557,1991-09-21,NZ,1,ORD-00002766,2024-02-26,PAID,"#160 Queen St, Auckland",NZ,0,SKU-39947,Product-39947,381.16,3,ORDER_IMPORTED,Bulk CSV import
CUST-001768,First1768,Last1768,user1768@example.com,+64218635557,1991-09-21,NZ,1,ORD-00002766,2024-02-26,PAID,"#160 Queen St, Auckland",NZ,0,SKU-45910,Product-45910,202.91,2,ORDER_IMPORTED,Bulk CSV import
CUST-001768,First1768,Last1768,user1768@example.com,+64218635557,1991-09-21,NZ,1,ORD-00002766,2024-02-26,PAID,"#160 Queen St, Auckland",NZ,0,SKU-38372,Product-38372,491.84,2,ORDER_IMPORTED,Bulk CSV import
CUST-001768,First1768,Last1768,user1768@example.com,+64218635557,1991-09-21,NZ,1,ORD-00002766,2024-02-26,PAID,"#160 Queen St, Auckland",NZ,0,SKU-15369,Product-15369,217.85,1,ORDER_IMPORTED,Bulk CSV import
CUST-001768,First1768,Last1768,user1768@example.com,+64218635557,1991-09-21,NZ,1,ORD-00002767,2025-09-09,PAID,"#105 Queen St, Auckland",NZ,0,SKU-34683,Product-34683,84.61,1,ORDER_IMPORTED,Bulk CSV import
CUST-001768,First1768,Last1768,user1768@example.com,+64218635557,1991-09-21,NZ,1,ORD-00002767,2025-09-09,PAID,"#105 Queen St, Auckland",NZ,0,SKU-43414,Product-43414,242.93,1,ORDER_IMPORTED,Bulk CSV import
CUST-001768,First1768,Last1768,user1768@example.com,+64218635557,1991-09-21,NZ,1,ORD-00002767,2025-09-09,PAID,"#105 Queen St, Auckland",NZ,0,SKU-22341,Product-22341,126.12,3,ORDER_IMPORTED,Bulk CSV import
CUST-001768,First1768,Last1768,user1768@example.com,+64218635557,1991-09-21,NZ,1,ORD-00002767,2025-09-09,PAID,"#105 Queen St, Auckland",NZ,0,SKU-29592,Product-29592,166.08,3,ORDER_IMPORTED,Bulk CSV import
CUST-001201,First1201,Last1201,user1201@example.com,+64276067608,2000-04-02,NZ,1,ORD-00002768,2025-03-31,CREATED,"#173 Queen St, Auckland",NZ,1,SKU-37188,Product-37188,421.29,1,ORDER_IMPORTED,Bulk CSV import
CUST-001201,First1201,Last1201,user1201@example.com,+64276067608,2000-04-02,NZ,1,ORD-00002768,2025-03-31,CREATED,"#173 Queen St, Auckland",NZ,1,SKU-12726,Product-12726,297.56,1,ORDER_IMPORTED,Bulk CSV import
