customer_external_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_dob,customer_country,customer_is_active,order_external_id,order_date,order_status,order_shipping_address,order_country,order_is_priority,product_sku,product_name,product_price,order_item_quantity,audit_action,audit_notes
CUST-001996,First1996,Last1996,user1996@example.com,+64291464012,1970-11-12,NZ,1,ORD-00003812,2023-03-21,CREATED,"#91 Queen St, Auckland",NZ,0,SKU-25204,Product-25204,183.69,4,ORDER_IMPORTED,Bulk CSV import
CUST-001996,First1996,Last1996,user1996@example.com,+64291464012,1970-11-12,NZ,1,ORD-00003813,2023-05-12,PAID,"#39 Queen St, Auckland",NZ,0,SKU-13361,Product-13361,101.92,1,ORDER_IMPORTED,Bulk CSV import
CUST-001996,First1996,Last1996,user1996@example.com,+64291464012,1970-11-12,NZ,1,ORD-00003813,2023-05-12,PAID,"#39 Queen St, Auckland",NZ,0,SKU-31135,Product-31135,324.30,3,ORDER_IMPORTED,Bulk CSV import
CUST-001996,First1996,Last1996,user1996@example.com,+64291464012,1970-11-12,NZ,1,ORD-00003814,2025-10-03,CREATED,"#101 Queen St, Auckland",NZ,0,SKU-21240,Product-21240,139.88,3,ORDER_IMPORTED,Bulk CSV import
CUST-001524,First1524,Last1524,user1524@example.com,+64255531201,1998-06-24,NZ,1,ORD-00003815,2025-11-14,PAID,"#63 Queen St, Auckland",NZ,0,SKU-43491,Product-43491,498.75,1,ORDER_IMPORTED,Bulk CSV import
CUST-001524,First1524,Last1524,user1524@example.com,+64255531201,1998-06-24,NZ,1,ORD-00003815,2025-11-14,PAID,"#63 Queen St, Auckland",NZ,0,SKU-38265,Product-38265,154.48,3,ORDER_IMPORTED,Bulk CSV import
CUST-001524,First1524,Last1524,user1524@example.com,+64255531201,1998-06-24,NZ,1,ORD-00003816,2025-05-11,SHIPPED,"#79 Queen St, Auckland",NZ,0,SKU-35190,Product-35190,230.43,4,ORDER_IMPORTED,Bulk CSV import
CUST-000179,First179,Last179,user179@example.com,+64288294512,1989-01-25,NZ,1,ORD-00003817,2024-12-10,PAID,"#78 Queen St, Auckland",NZ,1,SKU-28444,Product-28444,322.22,2,ORDER_IMPORTED,Bulk CSV import
CUST-000179,First179,Last179,user179@example.com,+64288294512,1989-01-25,NZ,1,ORD-00003817,2024-12-10,PAID,"#78 Queen St, Auckland",NZ,1,SKU-36116,Product-36116,417.88,4,ORDER_IMPORTED,Bulk CSV import
CUST-000179,First179,Last179,user179@example.com,+64288294512,1989-01-25,NZ,1,ORD-00003817,2024-12-10,PAID,"#78 Queen St, Auckland",NZ,1,SKU-29291,Product-29291,126.74,1,ORDER_IMPORTED,Bulk CSV import
CUST-001794,First1794,Last1794,user1794@example.com,+64257353895,1976-07-24,NZ,1,ORD-00003818,2025-04-18,SHIPPED,"#80 Queen St, Auckland",NZ,0,SKU-42870,Product-42870,179.82,1,ORDER_IMPORTED,Bulk CSV import
CUST-001794,First1794,Last1794,user1794@example.com,+64257353895,1976-07-24,NZ,1,ORD-00003819,2023-05-25,PAID,"#22 Queen St, Auckland",NZ,0,SKU-36049,Product-36049,419.45,4,ORDER_IMPORTED,Bulk CSV import
CUST-001794,First1794,Last1794,user1794@example.com,+64257353895,1976-07-24,NZ,1,ORD-00003819,2023-05-25,PAID,"#22 Queen St, Auckland",NZ,0,SKU-33611,Product-33611,237.78,2,ORDER_IMPORTED,Bulk CSV import
CUST-001794,First1794,Last1794,user1794@example.com,+64257353895,1976-07-24,NZ,1,ORD-00003819,2023-05-25,PAID,"#22 Queen St, Auckland",NZ,0,SKU-01596,Product-1596,473.58,4,ORDER_IMPORTED,Bulk CSV import
CUST-001794,First1794,Last1794,user1794@example.com,+64257353895,1976-07-24,NZ,1,ORD-00003819,2023-05-25,PAID,"#22 Queen St, Auckland",NZ,0,SKU-38779,Product-38779,160.47,2,ORDER_IMPORTED,Bulk CSV import
CUST-001794,First1794,Last1794,user1794@example.com,+64257353895,1976-07-24,NZ,1,ORD-00003819,2023-05-25,PAID,"#22 Queen St, Auckland",NZ,0,SKU-34294,Product-34294,31.49,2,ORDER_IMPORTED,Bulk CSV import
CUST-001794,First1794,Last1794,user1794@example.com,+64257353895,1976-07-24,NZ,1,ORD-00003820,2025-07-06,CREATED,"#133 Queen St, Auckland",NZ,0,SKU-14085,Product-14085,478.82,2,ORDER_IMPORTED,Bulk CSV import
CUST-001794,First1794,Last1794,user1794@example.com,+64257353895,1976-07-24,NZ,1,ORD-00003820,2025-07-06,CREATED,"#133 Queen St, Auckland",NZ,0,SKU-22413,Product-22413,451.50,4,ORDER_IMPORTED,Bulk CSV import
CUST-001794,First1794,Last1794,user1794@example.com,+64257353895,1976-07-24,NZ,1,ORD-00003820,2025-07-06,CREATED,"#133 Queen St, Auckland",NZ,0,SKU-39541,Product-39541,108.51,2,ORDER_IMPORTED,Bulk CSV import
CUST-001794,First1794,Last1794,user1794@example.com,+64257353895,1976-07-24,NZ,1,ORD-00003820,2025-07-06,CREATED,"#133 Queen St, Auckland",NZ,0,SKU-47329,Product-47329,74.59,2,ORDER_IMPORTED,Bulk CSV import
