customer_external_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_dob,customer_country,customer_is_active,order_external_id,order_date,order_status,order_shipping_address,order_country,order_is_priority,product_sku,product_name,product_price,order_item_quantity,audit_action,audit_notes
CUST-001694,First1694,Last1694,user1694@example.com,+64288292269,1983-03-17,NZ,1,ORD-00000630,2024-02-16,SHIPPED,"#185 Queen St, Auckland",NZ,0,SKU-41965,Product-41965,140.33,4,ORDER_IMPORTED,Bulk CSV import
CUST-001694,First1694,Last1694,user1694@example.com,+64288292269,1983-03-17,NZ,1,ORD-00000630,2024-02-16,SHIPPED,"#185 Queen St, Auckland",NZ,0,SKU-36176,Product-36176,498.48,1,ORDER_IMPORTED,Bulk CSV import
CUST-001694,First1694,Last1694,user1694@example.com,+64288292269,1983-03-17,NZ,1,ORD-00000630,2024-02-16,SHIPPED,"#185 Queen St, Auckland",NZ,0,SKU-38207,Product-38207,333.89,2,ORDER_IMPORTED,Bulk CSV import
CUST-001694,First1694,Last1694,user1694@example.com,+64288292269,1983-03-17,NZ,1,ORD-00000630,2024-02-16,SHIPPED,"#185 Queen St, Auckland",NZ,0,SKU-20140,Product-20140,428.36,3,ORDER_IMPORTED,Bulk CSV import
CUST-001694,First1694,Last1694,user1694@example.com,+64288292269,1983-03-17,NZ,1,ORD-00000630,2024-02-16,SHIPPED,"#185 Queen St, Auckland",NZ,0,SKU-24707,Product-24707,145.34,1,ORDER_IMPORTED,Bulk CSV import
CUST-001396,First1396,Last1396,user1396@example.com,+64279837792,1984-09-28,NZ,1,ORD-00000631,2023-12-09,SHIPPED,"#155 Queen St, Auckland",NZ,0,SKU-16869,Product-16869,133.68,1,ORDER_IMPORTED,Bulk CSV import
CUST-001396,First1396,Last1396,user1396@example.com,+64279837792,1984-09-28,NZ,1,ORD-00000631,2023-12-09,SHIPPED,"#155 Queen St, Auckland",NZ,0,SKU-35239,Product-35239,216.14,2,ORDER_IMPORTED,Bulk CSV import
CUST-001396,First1396,Last1396,user1396@example.com,+64279837792,1984-09-28,NZ,1,ORD-00000631,2023-12-09,SHIPPED,"#155 Queen St, Auckland",NZ,0,SKU-11095,Product-11095,49.18,2,ORDER_IMPORTED,Bulk CSV import
CUST-001396,First1396,Last1396,user1396@example.com,+64279837792,1984-09-28,NZ,1,ORD-00000632,2023-01-05,SHIPPED,"#132 Queen St, Auckland",NZ,0,SKU-03117,Product-3117,500.79,3,ORDER_IMPORTED,Bulk CSV import
CUST-001396,First1396,Last1396,user1396@example.com,+64279837792,1984-09-28,NZ,1,ORD-00000632,2023-01-05,SHIPPED,"#132 Queen St, Auckland",NZ,0,SKU-42932,Product-42932,241.08,1,ORDER_IMPORTED,Bulk CSV import
CUST-000282,First282,Last282,user282@example.com,+64224888247,1970-11-19,NZ,1,ORD-00000633,2023-07-01,PAID,"#51 Queen St, Auckland",NZ,0,SKU-23544,Product-23544,482.71,2,ORDER_IMPORTED,Bulk CSV import
CUST-000282,First282,Last282,user282@example.com,+64224888247,1970-11-19,NZ,1,ORD-00000633,2023-07-01,PAID,"#51 Queen St, Auckland",NZ,0,SKU-10428,Product-10428,242.10,1,ORDER_IMPORTED,Bulk CSV import
CUST-000282,First282,Last282,user282@example.com,+64224888247,1970-11-19,NZ,1,ORD-00000633,2023-07-01,PAID,"#51 Queen St, Auckland",NZ,0,SKU-12656,Product-12656,471.64,3,ORDER_IMPORTED,Bulk CSV import
CUST-000282,First282,Last282,user282@example.com,+64224888247,1970-11-19,NZ,1,ORD-00000633,2023-07-01,PAID,"#51 Queen St, Auckland",NZ,0,SKU-25572,Product-25572,146.09,3,ORDER_IMPORTED,Bulk CSV import
CUST-000282,First282,Last282,user282@example.com,+64224888247,1970-11-19,NZ,1,ORD-00000634,2024-04-05,PAID,"#38 Queen St, Auckland",NZ,0,SKU-38782,Product-38782,426.92,2,ORDER_IMPORTED,Bulk CSV import
CUST-000282,First282,Last282,user282@example.com,+64224888247,1970-11-19,NZ,1,ORD-00000634,2024-04-05,PAID,"#38 Queen St, Auckland",NZ,0,SKU-39278,Product-39278,327.74,2,ORDER_IMPORTED,Bulk CSV import
CUST-000282,First282,Last282,user282@example.com,+64224888247,1970-11-19,NZ,1,ORD-00000634,2024-04-05,PAID,"#38 Queen St, Auckland",NZ,0,SKU-34901,Product-34901,440.51,2,ORDER_IMPORTED,Bulk CSV import
CUST-000282,First282,Last282,user282@example.com,+64224888247,1970-11-19,NZ,1,ORD-00000634,2024-04-05,PAID,"#38 Queen St, Auckland",NZ,0,SKU-25645,Product-25645,232.65,3,ORDER_IMPORTED,Bulk CSV import
CUST-000282,First282,Last282,user282@example.com,+64224888247,1970-11-19,NZ,1,ORD-00000634,2024-04-05,PAID,"#38 Queen St, Auckland",NZ,0,SKU-04069,Product-4069,387.35,2,ORDER_IMPORTED,Bulk CSV import
CUST-000365,First365,Last365,user365@example.com,+64292605059,1971-09-09,NZ,1,ORD-00000635,2025-04-02,CREATED,"#176 Queen St, Auckland",NZ,0,SKU-22509,Product-22509,323.89,2,ORDER_IMPORTED,Bulk CSV import
CUST-000365,First365,Last365,user365@example.com,+64292605059,1971-09-09,NZ,1,ORD-00000635,2025-04-02,CREATED,"#176 Queen St, Auckland",NZ,0,SKU-26290,Product-26290,245.07,2,ORDER_IMPORTED,Bulk CSV import
CUST-000365,First365,Last365,user365@example.com,+64292605059,1971-09-09,NZ,1,ORD-00000636,2023-06-07,CREATED,"#156 Queen St, Auckland",NZ,0,SKU-16688,Product-16688,350.87,2,ORDER_IMPORTED,Bulk CSV import
CUST-000365,First365,Last365,user365@example.com,+64292605059,1971-09-09,NZ,1,ORD-00000636,2023-06-07,CREATED,"#156 Queen St, Auckland",NZ,0,SKU-42000,Product-42000,484.28,4,ORDER_IMPORTED,Bulk CSV import
CUST-000365,First365,Last365,user365@example.com,+64292605059,1971-09-09,NZ,1,ORD-00000636,2023-06-07,CREATED,"#156 Queen St, Auckland",NZ,0,SKU-24835,Product-24835,366.18,2,ORDER_IMPORTED,Bulk CSV import
CUST-000297,First297,Last297,user297@example.com,+64260369166,1968-08-20,NZ,1,ORD-00000637,2025-06-03,CREATED,"#91 Queen St, Auckland",NZ,0,SKU-26638,Product-26638,415.86,3,ORDER_IMPORTED,Bulk CSV import
CUST-000297,First297,Last297,user297@example.com,+64260369166,1968-08-20,NZ,1,ORD-00000637,2025-06-03,CREATED,"#91 Queen St, Auckland",NZ,0,SKU-02797,Product-2797,125.90,1,ORDER_IMPORTED,Bulk CSV import
CUST-000297,First297,Last297,user297@example.com,+64260369166,1968-08-20,NZ,1,ORD-00000637,2025-06-03,CREATED,"#91 Queen St, Auckland",NZ,0,SKU-21175,Product-21175,201.83,4,ORDER_IMPORTED,Bulk CSV import
CUST-000297,First297,Last297,user297@example.com,+64260369166,1968-08-20,NZ,1,ORD-00000637,2025-06-03,CREATED,"#91 Queen St, Auckland",NZ,0,SKU-19101,Product-19101,64.84,4,ORDER_IMPORTED,Bulk CSV import
CUST-000297,First297,Last297,user297@example.com,+64260369166,1968-08-20,NZ,1,ORD-00000637,2025-06-03,CREATED,"#91 Queen St, Auckland",NZ,0,SKU-17768,Product-17768,368.81,2,ORDER_IMPORTED,Bulk CSV import
CUST-000297,First297,Last297,user297@example.com,+64260369166,1968-08-20,NZ,1,ORD-00000638,2025-03-12,PAID,"#45 Queen St, Auckland",NZ,0,SKU-01603,Product-1603,181.24,3,ORDER_IMPORTED,Bulk CSV import
CUST-000297,First297,Last297,user297@example.com,+64260369166,1968-08-20,NZ,1,ORD-00000639,2025-09-29,PAID,"#34 Queen St, Auckland",NZ,0,SKU-37648,Product-37648,419.98,1,ORDER_IMPORTED,Bulk CSV import
CUST-000297,First297,Last297,user297@example.com,+64260369166,1968-08-20,NZ,1,ORD-00000639,2025-09-29,PAID,"#34 Queen St, Auckland",NZ,0,SKU-03533,Product-3533,366.70,3,ORDER_IMPORTED,Bulk CSV import
CUST-001222,First1222,Last1222,user1222@example.com,+64299357953,1982-02-05,NZ,1,ORD-00000640,2023-04-27,SHIPPED,"#54 Queen St, Auckland",NZ,0,SKU-01790,Product-1790,49.00,3,ORDER_IMPORTED,Bulk CSV import
CUST-001222,First1222,Last1222,user1222@example.com,+64299357953,1982-02-05,NZ,1,ORD-00000640,2023-04-27,SHIPPED,"#54 Queen St, Auckland",NZ,0,SKU-36287,Product-36287,269.07,2,ORDER_IMPORTED,Bulk CSV import
CUST-001260,First1260,Last1260,user1260@example.com,+64233373183,1986-02-14,NZ,1,ORD-00000641,2025-11-23,CREATED,"#195 Queen St, Auckland",NZ,0,SKU-39432,Product-39432,105.14,1,ORDER_IMPORTED,Bulk CSV import
CUST-001260,First1260,Last1260,user1260@example.com,+64233373183,1986-02-14,NZ,1,ORD-00000641,2025-11-23,CREATED,"#195 Queen St, Auckland",NZ,0,SKU-37964,Product-37964,219.85,1,ORDER_IMPORTED,Bulk CSV import
CUST-001260,First1260,Last1260,user1260@example.com,+64233373183,1986-02-14,NZ,1,ORD-00000641,2025-11-23,CREATED,"#195 Queen St, Auckland",NZ,0,SKU-29392,Product-29392,119.91,3,ORDER_IMPORTED,Bulk CSV import
CUST-001260,First1260,Last1260,user1260@example.com,+64233373183,1986-02-14,NZ,1,ORD-00000641,2025-11-23,CREATED,"#195 Queen St, Auckland",NZ,0,SKU-47102,Product-47102,98.99,1,ORDER_IMPORTED,Bulk CSV import
CUST-001260,First1260,Last1260,user1260@example.com,+64233373183,1986-02-14,NZ,1,ORD-00000642,2023-10-18,SHIPPED,"#22 Queen St, Auckland",NZ,1,SKU-29858,Product-29858,486.29,2,ORDER_IMPORTED,Bulk CSV import
CUST-001260,First1260,Last1260,user1260@example.com,+64233373183,1986-02-14,NZ,1,ORD-00000642,2023-10-18,SHIPPED,"#22 Queen St, Auckland",NZ,1,SKU-40735,Product-40735,508.12,2,ORDER_IMPORTED,Bulk CSV import
CUST-001260,First1260,Last1260,user1260@example.com,+64233373183,1986-02-14,NZ,1,ORD-00000642,2023-10-18,SHIPPED,"#22 Queen St, Auckland",NZ,1,SKU-04703,Product-4703,104.93,1,ORDER_IMPORTED,Bulk CSV import
CUST-001260,First1260,Last1260,user1260@example.com,+64233373183,1986-02-14,NZ,1,ORD-00000642,2023-10-18,SHIPPED,"#22 Queen St, Auckland",NZ,1,SKU-40546,Product-40546,419.26,2,ORDER_IMPORTED,Bulk CSV import
CUST-001260,First1260,Last1260,user1260@example.com,+64233373183,1986-02-14,NZ,1,ORD-00000643,2025-05-12,PAID,"#46 Queen St, Auckland",NZ,0,SKU-36667,Product-36667,220.19,1,ORDER_IMPORTED,Bulk CSV import
CUST-000694,First694,Last694,user694@example.com,+64215692402,1985-11-02,NZ,1,ORD-00000644,2023-08-14,SHIPPED,"#8 Queen St, Auckland",NZ,0,SKU-19428,Product-19428,353.35,2,ORDER_IMPORTED,Bulk CSV import
CUST-000694,First694,Last694,user694@example.com,+64215692402,1985-11-02,NZ,1,ORD-00000645,2024-07-27,PAID,"#165 Queen St, Auckland",NZ,0,SKU-01233,Product-1233,138.72,4,ORDER_IMPORTED,Bulk CSV import
