customer_external_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_dob,customer_country,customer_is_active,order_external_id,order_date,order_status,order_shipping_address,order_country,order_is_priority,product_sku,product_name,product_price,order_item_quantity,audit_action,audit_notes
CUST-001023,First1023,Last1023,user1023@example.com,+64256097291,1977-02-02,NZ,1,ORD-00002346,2025-04-24,CREATED,"#109 Queen St, Auckland",NZ,0,SKU-36892,Product-36892,384.24,2,ORDER_IMPORTED,Bulk CSV import
CUST-001023,First1023,Last1023,user1023@example.com,+64256097291,1977-02-02,NZ,1,ORD-00002346,2025-04-24,CREATED,"#109 Queen St, Auckland",NZ,0,SKU-01816,Product-1816,147.29,4,ORDER_IMPORTED,Bulk CSV import
CUST-001023,First1023,Last1023,user1023@example.com,+64256097291,1977-02-02,NZ,1,ORD-00002346,2025-04-24,CREATED,"#109 Queen St, Auckland",NZ,0,SKU-35237,Product-35237,192.70,1,ORDER_IMPORTED,Bulk CSV import
CUST-001023,First1023,Last1023,user1023@example.com,+64256097291,1977-02-02,NZ,1,ORD-00002347,2023-05-18,CREATED,"#117 Queen St, Auckland",NZ,0,SKU-28790,Product-28790,339.33,1,ORDER_IMPORTED,Bulk CSV import
CUST-001023,First1023,Last1023,user1023@example.com,+64256097291,1977-02-02,NZ,1,ORD-00002347,2023-05-18,CREATED,"#117 Queen St, Auckland",NZ,0,SKU-25022,Product-25022,122.12,3,ORDER_IMPORTED,Bulk CSV import
CUST-001023,First1023,Last1023,user1023@example.com,+64256097291,1977-02-02,NZ,1,ORD-00002347,2023-05-18,CREATED,"#117 Queen St, Auckland",NZ,0,SKU-18472,Product-18472,398.68,3,ORDER_IMPORTED,Bulk CSV import
CUST-001023,First1023,Last1023,user1023@example.com,+64256097291,1977-02-02,NZ,1,ORD-00002347,2023-05-18,CREATED,"#117 Queen St, Auckland",NZ,0,SKU-06579,Product-6579,104.17,4,ORDER_IMPORTED,Bulk CSV import
CUST-000204,First204,Last204,user204@example.com,+64279772143,2000-07-05,NZ,1,ORD-00002348,2024-06-11,SHIPPED,"#65 Queen St, Auckland",NZ,0,SKU-20313,Product-20313,44.45,2,ORDER_IMPORTED,Bulk CSV import
CUST-001091,First1091,Last1091,user1091@example.com,+64227891389,1999-07-08,NZ,1,ORD-00002349,2023-06-30,PAID,"#152 Queen St, Auckland",NZ,0,SKU-20967,Product-20967,30.46,3,ORDER_IMPORTED,Bulk CSV import
CUST-001091,First1091,Last1091,user1091@example.com,+64227891389,1999-07-08,NZ,1,ORD-00002349,2023-06-30,PAID,"#152 Queen St, Auckland",NZ,0,SKU-22252,Product-22252,277.40,4,ORDER_IMPORTED,Bulk CSV import
